Geneid,clip_enrichment,rden_change
ENSMUSG00000001419.18,-0.9426111564535951,-1.0803602516022963
ENSMUSG00000001416.14,-0.9716679743560415,-1.081586217174575
ENSMUSG00000001418.14,-0.46669141502773065,0.2194557866327922
ENSMUSG00000001415.11,-1.5878769164829927,-0.021329941701849098
ENSMUSG00000028066.16,-2.627761691144138,-0.3583355698432929
ENSMUSG00000050144.14,-1.0463714158662332,-0.03021503613238652
ENSMUSG00000028063.16,-1.2090441387492517,-0.8354443241685134
ENSMUSG00000074480.5,0.5916371918886156,-0.02139874248222906
ENSMUSG00000028062.16,0.852397445253407,0.47776671351778044
ENSMUSG00000008604.12,-1.76066209338231,-0.46921484114628453
ENSMUSG00000041355.14,2.3961355340215142,0.4188745367025031
ENSMUSG00000028059.17,-0.6980198266405195,-1.0107707353865236
ENSMUSG00000028060.15,-0.7648905326272606,-0.33888412647943844
ENSMUSG00000054199.18,0.4606259227310854,-0.1636301049593345
ENSMUSG00000068922.15,-2.8352299943064474,-0.7166213216934332
ENSMUSG00000068921.15,-1.3037035187769288,-0.26280246118325695
ENSMUSG00000068917.13,-1.4562782845127022,-0.6880279213199811
ENSMUSG00000028049.16,-1.2446396939032516,0.03196752135127845
ENSMUSG00000028048.12,-0.4007965400178759,0.6305915598005496
ENSMUSG00000064068.16,-2.6442536216763326,-0.3303648658387446
ENSMUSG00000042747.13,-0.4996946245993159,0.5260637840854614
ENSMUSG00000042737.10,-1.3900701334248036,0.6162105403516676
ENSMUSG00000027953.14,-1.1421426199812146,0.6267931061318738
ENSMUSG00000028040.8,-0.15128327383770107,-0.29384336434729075
ENSMUSG00000028041.18,-0.7158402946065708,0.19343852598665223
ENSMUSG00000042642.14,-2.5510620100971013,-0.6560838382760862
ENSMUSG00000028044.7,-0.8985344966719305,-0.0032312926776507656
ENSMUSG00000042626.14,-1.538060164363242,-0.41644282015818046
ENSMUSG00000047824.14,-1.4204437824683327,-0.7126246802147965
ENSMUSG00000042613.10,-0.3120676214235449,0.3195737557300655
ENSMUSG00000027952.17,-0.707260309305517,-0.07175267651131789
ENSMUSG00000042572.13,-0.5533845075142472,-0.2763289865296241
ENSMUSG00000060671.13,0.2253372376782495,0.27064491979047656
ENSMUSG00000027944.14,-1.5156010155086717,-0.6725161394007326
ENSMUSG00000042520.17,-0.8787898789650159,-0.9150470660501804
ENSMUSG00000027940.19,-2.327606046478163,-0.8200366149123686
ENSMUSG00000027937.16,-1.0556510943542554,0.059046648763090515
ENSMUSG00000052310.10,1.6209085743122476,0.6877933449691356
ENSMUSG00000027936.19,-1.3127644072573605,-0.22245205080655972
ENSMUSG00000042390.10,0.6405514823164942,-0.4282185394391411
ENSMUSG00000027933.12,-1.3559945049215039,-0.5091664268954459
ENSMUSG00000027931.13,-0.9270981570822691,0.510089752453457
ENSMUSG00000001016.13,-1.2443165043575801,-1.1266120099108636
ENSMUSG00000001018.16,0.4794876774813839,0.39529620088209994
ENSMUSG00000001017.16,-1.6318278796281966,-0.8390780137279568
ENSMUSG00000001025.9,-0.9455888562534864,-0.014765107256757393
ENSMUSG00000027907.5,-3.3106356659302882,-0.3110305540617744
ENSMUSG00000041959.15,-1.6259993090960088,0.006525635419322939
ENSMUSG00000028140.14,-0.22079956385623192,0.10993156411319482
ENSMUSG00000028136.16,-0.6859089994435207,-0.8050311543031152
ENSMUSG00000038902.15,-0.8103361475054736,-0.7797290668733601
ENSMUSG00000005779.13,-0.6941520219665888,-0.41671717506680966
ENSMUSG00000038861.15,-1.340317098227713,-0.19822823873210887
ENSMUSG00000019338.14,-1.4785389212871283,-0.4921782050884726
ENSMUSG00000005625.16,-2.742310116828242,-1.1302463337365214
ENSMUSG00000028126.17,-1.3626763665925647,-0.6163476472306821
ENSMUSG00000008958.15,-1.6855260169509838,-0.45768089737589723
ENSMUSG00000092607.10,-2.093677130644573,-0.4103886529400884
ENSMUSG00000038777.20,-0.9615367916617474,-0.09755414298689091
ENSMUSG00000038766.17,-0.707651035144753,0.012383547099069414
ENSMUSG00000046722.15,-2.248051128552386,-0.47624578501462944
ENSMUSG00000015711.9,-1.3793834546275698,-1.2432954412287878
ENSMUSG00000038712.17,-1.7796704187786718,-0.8437685449233491
ENSMUSG00000015714.12,-0.07100169267669745,0.3609453722737079
ENSMUSG00000015697.15,-0.8770005511854482,-1.3652976953526252
ENSMUSG00000015522.19,-1.043026790410499,-0.7647164850054986
ENSMUSG00000046519.16,-1.3822506289655139,-0.7942526487788264
ENSMUSG00000060438.6,-3.722711359527464,-0.5808601973857835
ENSMUSG00000038619.13,-1.1959626174039353,-0.17245201485533768
ENSMUSG00000038612.17,-0.44847219015436346,-0.13264368813394967
ENSMUSG00000028107.15,-1.846708537170434,-0.0002189962092125075
ENSMUSG00000028106.14,0.11269130475069893,-0.36058699199053174
ENSMUSG00000015748.14,-0.9348393186122472,-0.7143084724502964
ENSMUSG00000054312.7,-0.9006852926858879,-0.057022438776748396
ENSMUSG00000015750.16,0.1274293995175974,0.4960640616517662
ENSMUSG00000015749.13,-0.2188466933736753,-0.5872478690565093
ENSMUSG00000038495.15,0.16574602163681978,-0.7307803307527379
ENSMUSG00000068856.4,-2.0707916169513956,-0.4176155443672109
ENSMUSG00000015943.12,-0.6813722642814148,-0.15460500585547687
ENSMUSG00000038374.11,-0.2872391873296641,-0.3131922882541045
ENSMUSG00000028099.9,-0.9804665201966021,-0.38616479207197374
ENSMUSG00000028098.14,-0.11850134107395595,-0.2387456280994389
ENSMUSG00000028096.14,0.6620976924404337,0.9695473528069997
ENSMUSG00000028093.16,-1.594145792143618,-0.14632360122889454
ENSMUSG00000038256.16,-0.33177149286015134,-0.26703471483064767
ENSMUSG00000028089.6,-0.5786569947928609,-1.0194821261140818
ENSMUSG00000027879.10,-0.5313752273346088,-0.03940096343044708
ENSMUSG00000027878.12,1.785288754068119,0.6760187013250061
ENSMUSG00000053398.12,-2.206410106577082,-0.8179756515627947
ENSMUSG00000033285.16,-1.1196444639750778,-1.1167855162819484
ENSMUSG00000008763.17,1.6341534635022081,0.6027866056169502
ENSMUSG00000033222.17,-1.352465179729003,-1.1923084833294955
ENSMUSG00000027864.10,1.5927487068126798,0.8578068325730306
ENSMUSG00000042035.12,0.819783502728266,0.47549163116252696
ENSMUSG00000033161.11,0.8874242070805044,0.3029987013770376
ENSMUSG00000027860.16,-0.5100699095354485,-0.11734943285055127
ENSMUSG00000027854.13,0.09223059275870218,-0.24921320971037786
ENSMUSG00000068823.11,0.30718318489143814,-0.6604480354598583
ENSMUSG00000027852.15,-0.4730369265370055,0.08278562243760401
ENSMUSG00000007379.16,0.9830366853881052,-0.15347233234258084
ENSMUSG00000005687.15,-0.8554647720342203,0.10046182320680408
ENSMUSG00000033014.13,0.625075039575926,-0.10178708596082142
ENSMUSG00000008730.18,0.5024014022707348,-0.3906614351396396
ENSMUSG00000032913.14,1.537838243452779,0.7330653174611783
ENSMUSG00000032902.2,1.4342487953659273,0.43271252599249244
ENSMUSG00000002233.14,-0.42659600944993126,-0.19327755339143293
ENSMUSG00000002227.16,-2.34693537069884,-1.1232624969023206
ENSMUSG00000062127.12,0.3002453674425646,-0.49657232112164396
ENSMUSG00000027905.16,-1.7015904531954733,-1.1990255877280411
ENSMUSG00000068798.11,0.49834780211221885,0.24673994690941625
ENSMUSG00000000563.18,0.6649037016666078,-0.11288544006205053
ENSMUSG00000040774.16,0.8380359391060191,0.30134531872319037
ENSMUSG00000027900.16,0.6676453644314623,1.3982621820405434
ENSMUSG00000087260.6,-2.0097980523066434,0.154013185871869
ENSMUSG00000048109.11,0.5561755192596842,-0.8023849675951062
ENSMUSG00000014601.14,-0.7841480140680159,-0.42761698128200987
ENSMUSG00000027893.15,-1.3534116628459691,-0.5040659850470943
ENSMUSG00000004032.11,0.3615422367057848,0.32824595285455216
ENSMUSG00000040562.13,-0.7972455149306837,0.05533094360833814
ENSMUSG00000058135.13,-2.98671443919359,-0.6095818561383015
ENSMUSG00000027889.18,-1.6616883854793052,-1.1484758503746972
ENSMUSG00000000001.5,0.07611372276276238,-0.03582162806779454
ENSMUSG00000068749.10,-1.0323413171096083,-0.26781773072263393
ENSMUSG00000068747.15,1.134138336217239,0.6886217224299296
ENSMUSG00000068744.13,-1.6056978767111962,-0.9745910894718463
ENSMUSG00000068740.14,0.2614261185520363,0.628003325696062
ENSMUSG00000068739.14,-1.0242134973893118,-0.6276679236452807
ENSMUSG00000068732.6,0.6903684822275893,0.6254051984606808
ENSMUSG00000027884.17,0.36376927930578123,0.7332865220833749
ENSMUSG00000027883.16,-0.12629379132325175,0.07922369163549803
ENSMUSG00000027881.15,0.027691268291314047,-0.14051112196705384
ENSMUSG00000027966.21,1.8984993645160961,1.386453167229147
ENSMUSG00000033554.18,-0.7934258276560234,-0.5812558562104908
ENSMUSG00000054414.5,1.0234884369281083,0.23762727096649447
ENSMUSG00000027963.15,0.8142883650813597,0.48085995743573595
ENSMUSG00000000339.15,-0.5955646336342255,-0.27353902978906164
ENSMUSG00000000340.11,0.2786437169895836,0.12544289122183513
ENSMUSG00000027959.15,1.1750475558994584,-0.4785280571593984
ENSMUSG00000089911.5,-0.08433710148317486,0.4713070163207357
ENSMUSG00000033386.11,2.005217567888858,0.5189875114298629
ENSMUSG00000028134.12,-0.3363595466800503,0.24629247975367563
ENSMUSG00000039887.12,-0.3900701334248163,0.24956021372507387
ENSMUSG00000053931.12,-0.9044122717371663,-0.9246108434328244
ENSMUSG00000028127.11,0.11031459652597207,0.42078122924765915
ENSMUSG00000039831.17,-0.11158732850236149,-0.18775936041920271
ENSMUSG00000028124.16,-0.9935884531742168,-0.4435025846213565
ENSMUSG00000057359.8,-2.3251054044555803,0.1902357394180112
ENSMUSG00000039756.13,-0.07358177850558496,-0.8964740329370653
ENSMUSG00000028121.9,-1.1202305496859049,-1.1304695860826852
ENSMUSG00000039735.17,-0.12412664831462818,-0.2768918991909848
ENSMUSG00000054091.10,-0.7789237009000054,0.377921074949652
ENSMUSG00000039234.12,-1.1459968166754166,-0.8496092602081272
ENSMUSG00000028114.17,-0.4982864302065082,-0.6434957871039204
ENSMUSG00000104960.2,0.8049458489803215,0.3411114315094783
ENSMUSG00000096544.3,-4.245306497941674,-0.4332574622416513
ENSMUSG00000041220.11,1.3572344403554903,0.6968830716023715
ENSMUSG00000028010.17,-0.3362380700557597,-0.312936042356738
ENSMUSG00000027999.16,1.0515790961013414,0.8846319551014024
ENSMUSG00000001052.16,-1.6048793833421973,-0.8881495174838194
ENSMUSG00000041084.9,1.1564182194817,0.4482928916700184
ENSMUSG00000062006.13,-2.473211368725058,-0.5176059327380922
ENSMUSG00000027984.9,-0.08744566890413753,-0.7902392699447589
ENSMUSG00000050931.8,1.2664456283213634,1.1152132298571502
ENSMUSG00000028029.12,-0.4512536498763092,0.18689197077055908
ENSMUSG00000028016.10,0.8791164993905668,0.4864953159414873
ENSMUSG00000028013.17,0.2828514063300328,-0.10181532410598648
ENSMUSG00000040943.13,-0.04743890109344213,-0.1528895137499643
ENSMUSG00000045328.12,0.7494674107031393,-0.31263594063716615
ENSMUSG00000028167.16,0.14242494740220024,-1.0166302884795182
ENSMUSG00000037994.15,0.3073670965547452,0.9793003073287065
ENSMUSG00000050150.17,0.2401216212893339,-0.10582691448966941
ENSMUSG00000028165.10,0.456683606279497,0.7496001341790304
ENSMUSG00000078578.10,-0.07853720989983572,-0.17744188974840625
ENSMUSG00000028164.16,-0.6412762522660036,0.5931808816222719
ENSMUSG00000028163.18,-0.8220807113073741,-0.900860519952259
ENSMUSG00000091512.6,-1.0380100671962986,0.060394530722988726
ENSMUSG00000028159.15,-0.49698533734132877,-1.1011381156481863
ENSMUSG00000004127.13,0.3948299378050876,-0.40157042666201104
ENSMUSG00000028138.9,-1.0333671511089104,-0.6949702835754848
ENSMUSG00000005813.13,-0.95513307670827,-0.7358894247249882
ENSMUSG00000028156.13,-0.962706620954461,-0.08493070510360212
ENSMUSG00000028152.11,0.6758439833065192,0.4837602571766818
ENSMUSG00000028149.13,0.7177858563358473,-0.3142638112126468
ENSMUSG00000028273.16,-0.7064505797894585,-0.6708545073348122
ENSMUSG00000040213.14,-2.3263445358144126,-1.1432448609287102
ENSMUSG00000028271.10,-1.3089333706994095,-1.1941941981783168
ENSMUSG00000004591.17,1.6960008166988478,0.22207523593998646
ENSMUSG00000040151.10,1.113181024212586,0.6863343331249383
ENSMUSG00000037072.17,1.1529463989426063,0.7663534203644643
ENSMUSG00000037062.14,0.6298294240128838,-0.06894520941727689
ENSMUSG00000074182.9,-0.25083433605364663,-0.1342779820153192
ENSMUSG00000028191.12,-1.248824207989062,0.02675383339110049
ENSMUSG00000036873.14,-0.0921652677439729,-0.1343624305170664
ENSMUSG00000028189.13,0.17627668912898817,1.0894465707244831
ENSMUSG00000068523.13,-2.469021474819621,0.8974085213967014
ENSMUSG00000028187.11,-0.6239160717310644,-0.7908490932054518
ENSMUSG00000005034.16,-0.2252429996221853,-0.1966812767049233
ENSMUSG00000028184.13,0.41728478863278273,0.47071482989405566
ENSMUSG00000028034.16,0.32604867583578245,-0.6595502561079075
ENSMUSG00000054942.14,1.5761561007418374,0.37417820772561083
ENSMUSG00000025437.16,-1.3183343798259004,-0.20761686214540276
ENSMUSG00000039068.17,-0.05851027621339985,0.2463683633217224
ENSMUSG00000039047.18,1.3918901608512653,0.4132965780961681
ENSMUSG00000038975.15,-0.8205226850903503,-0.008915244864186489
ENSMUSG00000062908.13,0.3006147683000153,-0.4920425393743928
ENSMUSG00000028199.19,0.693494583214309,0.1053170372249429
ENSMUSG00000028180.19,-0.2535605436038906,-0.7102877220090367
ENSMUSG00000028179.13,-2.0336391911375107,-0.5703716122376572
ENSMUSG00000039988.15,1.0945874615006506,0.3628732876265035
ENSMUSG00000055436.19,-1.4863417896538387,-0.07557777990469167
ENSMUSG00000063052.10,-1.028225573311567,-0.9104629999827791
ENSMUSG00000028232.14,1.9377345277992009,1.390194161287925
ENSMUSG00000028233.7,-0.1760290815212935,-0.8392422286229773
ENSMUSG00000028234.7,-2.3399592165970278,0.10272114739498539
ENSMUSG00000042198.13,-0.12072195365882261,0.9533856333468284
ENSMUSG00000068240.6,-10.254256278077134,-0.4541633419509661
ENSMUSG00000066324.3,2.595430296880064,1.1589547800894893
ENSMUSG00000049119.15,-1.3449822438962629,-0.9568868803209909
ENSMUSG00000028249.16,-0.1739914860205733,-0.35119433279060996
ENSMUSG00000047187.10,1.239916291982331,0.08839674052677604
ENSMUSG00000028207.19,2.113368667451568,0.7043517544345119
ENSMUSG00000059482.16,-0.1485435451316553,-0.39717914816634126
ENSMUSG00000049969.4,0.20193564430045674,-0.3325407722339321
ENSMUSG00000050323.15,-0.14081110623568885,0.24578171351724587
ENSMUSG00000028211.12,1.359089910462769,0.13413455370913896
ENSMUSG00000040738.11,-1.0581406463799563,-0.9080653476138033
ENSMUSG00000045205.17,1.8473976083737216,1.14205111193573
ENSMUSG00000040728.16,-0.15639778722236858,-0.18649681604301116
ENSMUSG00000040720.16,-0.7038977295410641,-0.7622142252110689
ENSMUSG00000049488.15,1.7313933790608336,1.2808113791760445
ENSMUSG00000040550.18,0.6392738281573245,-0.20931719719393715
ENSMUSG00000028221.4,-0.29491290038447854,0.2306717956369292
ENSMUSG00000043252.9,0.8887562444525658,0.579888976145646
ENSMUSG00000028223.9,-1.2512424287274924,-0.20164245819475324
ENSMUSG00000028224.15,0.11748786361072991,-0.9122034045046641
ENSMUSG00000073987.5,1.2153564698560402,1.0230141468394987
ENSMUSG00000028252.21,1.1980806449273824,0.19984455088198405
ENSMUSG00000028248.16,-1.4996342671036098,-0.9978671828132533
ENSMUSG00000028247.3,-0.8093696595578178,-0.7144977769867501
ENSMUSG00000045751.17,-0.9623375612976072,0.25705491372349387
ENSMUSG00000028261.14,0.6275597605969697,0.3824090770055222
ENSMUSG00000040359.15,-1.2980743493440419,-0.7467695097777195
ENSMUSG00000055373.9,1.601141849305194,1.5685414343933062
ENSMUSG00000040520.8,1.2019471248302809,0.7486499618832106
ENSMUSG00000028284.14,0.2741812771009756,0.0034445269972382953
ENSMUSG00000028282.13,1.1172714701738624,0.2594307663926503
ENSMUSG00000058006.13,-0.7094135441898739,-0.41212221749919165
ENSMUSG00000094344.2,0.03491702626162946,0.009711008063046256
ENSMUSG00000028277.14,0.3699790738544226,-0.18494224705296636
ENSMUSG00000040128.10,-0.7723176975859893,-0.02155815550510018
ENSMUSG00000028274.18,0.16778713713373838,-0.8922846210107878
ENSMUSG00000028291.8,0.5213931919735225,-0.3641680515953465
ENSMUSG00000040044.12,-0.8855344833068713,-0.4618570764359857
ENSMUSG00000028292.15,-0.6015742386185295,0.2821077112779084
ENSMUSG00000028293.15,1.7654277973822092,0.509002326619631
ENSMUSG00000039967.15,1.0464610831023984,-0.347049884240215
ENSMUSG00000028405.10,-1.400247918428849,-0.7865773861535461
ENSMUSG00000040296.16,-0.25523888650447046,-0.4491896332256864
ENSMUSG00000036822.7,-0.44621321146235277,-0.29909766593243403
ENSMUSG00000071014.11,-1.3844455842309367,0.06442550514521694
ENSMUSG00000028410.14,0.4889775190890927,-0.749930003591643
ENSMUSG00000028409.12,-0.4495778886455415,-0.9605833185540967
ENSMUSG00000028413.14,1.117299246626098,0.4506970651247452
ENSMUSG00000028416.14,-0.12208084564826083,0.08872042377147071
ENSMUSG00000028419.6,0.0724083607713416,-0.43172463529809646
ENSMUSG00000028423.16,-1.3257969195463688,-0.491178450758738
ENSMUSG00000028435.9,-0.7471020292680939,0.8362720204342211
ENSMUSG00000028430.15,-2.3706708432121943,-1.6606369644363705
ENSMUSG00000036241.4,0.27323841901607715,-0.6055885543125465
ENSMUSG00000028433.15,-1.1921494482940536,-1.2771583956129033
ENSMUSG00000028436.9,-0.554222309535985,-0.7205867339105096
ENSMUSG00000028437.15,-0.836729611876886,-0.24461467230749268
ENSMUSG00000028443.7,-1.6718411018401726,0.021069834885096547
ENSMUSG00000046312.5,-0.32295593756627794,0.0694862296254265
ENSMUSG00000036114.4,-2.5884836918268066,-0.602627302089451
ENSMUSG00000028447.12,-1.8525205751784386,-0.28889513975461745
ENSMUSG00000036078.17,0.3952085482365724,0.3411034115213549
ENSMUSG00000028452.8,-1.5754932955310366,-1.1418195057141372
ENSMUSG00000028454.17,-0.5370133530610585,0.3081640261005688
ENSMUSG00000028455.16,-1.354767398669145,-0.5164530861278069
ENSMUSG00000035969.16,-2.986714439193569,-1.1514773922689276
ENSMUSG00000028461.13,0.3825193704721045,0.33915483133754765
ENSMUSG00000051517.15,-1.0651079784478155,-0.3550937469849592
ENSMUSG00000028464.17,-0.22521612152992787,-0.5415865664909996
ENSMUSG00000028465.17,-1.3838179241124795,-1.1410881049312318
ENSMUSG00000028466.16,0.08501474952396235,0.06764776711805065
ENSMUSG00000028467.16,-0.8209094888265525,-0.5177564491011375
ENSMUSG00000028470.11,-1.7488635220640276,0.5805842247908579
ENSMUSG00000028476.14,0.9197851291619605,0.9644411514427975
ENSMUSG00000028480.15,0.5132538471635049,0.18515713638456122
ENSMUSG00000028478.19,0.7323164792541322,-0.2962694140965661
ENSMUSG00000035683.14,-1.4167684548156056,-0.9674158012643257
ENSMUSG00000035637.15,-2.9532556917507042,-0.842037526671567
ENSMUSG00000028318.15,-1.1820330050654384,-1.0097485554938719
ENSMUSG00000078713.9,0.8840155220931201,0.1824411979809245
ENSMUSG00000035601.10,-1.2110999923794907,-0.11681293199617238
ENSMUSG00000028322.12,0.4479899621488621,-0.11963979384049311
ENSMUSG00000045973.19,-0.5012599924416556,0.1836312821535966
ENSMUSG00000035561.6,-2.2851005738232493,-1.294558475664192
ENSMUSG00000028330.9,-0.4638341880968733,-0.3798647909431989
ENSMUSG00000028333.11,0.6036035078430043,0.12028348731788086
ENSMUSG00000028334.11,-1.0547598266167084,-0.8400076405400849
ENSMUSG00000007613.16,2.470205102908565,0.7921112761833454
ENSMUSG00000039740.7,0.5837459347715238,0.006201941963390661
ENSMUSG00000053317.12,0.590147254384642,0.36202600609014457
ENSMUSG00000028343.11,1.9764554061741433,0.5281770220016409
ENSMUSG00000028345.16,-1.5331401020998598,-0.7196094647465614
ENSMUSG00000039693.12,0.08175339194560143,-0.546236498410696
ENSMUSG00000028347.15,2.056045283908789,0.8784270999761716
ENSMUSG00000044018.4,-0.0884144335637178,-0.09909181230189679
ENSMUSG00000028309.15,0.18437449538233716,-1.0416455386867454
ENSMUSG00000028312.20,0.15105645844625545,-1.0134930624331941
ENSMUSG00000015247.11,-0.43851048848256985,-0.530680287382151
ENSMUSG00000028412.18,1.3484294269049228,0.5294540774663214
ENSMUSG00000028414.18,1.1821813155467806,0.7577359126498793
ENSMUSG00000028420.14,1.1656551460712365,0.5661557645327318
ENSMUSG00000060206.12,0.15950676856044027,-1.3941777715457322
ENSMUSG00000028426.11,-0.0685600696528238,-0.19924339895696605
ENSMUSG00000003032.9,-0.4369367384627934,-0.2925755124789051
ENSMUSG00000028431.12,-1.4240708046601462,-1.349527356747443
ENSMUSG00000038816.15,-0.6884696928159404,-1.0078527823091235
ENSMUSG00000055296.15,0.6225387131413063,1.097966593227487
ENSMUSG00000038764.15,-0.7992903061083475,-0.8719436591416032
ENSMUSG00000028367.6,-0.8085528762296565,-0.08581312846289713
ENSMUSG00000038668.15,1.2927396906944786,0.19813370268827268
ENSMUSG00000050812.19,-0.20323535347242408,-0.554166376428822
ENSMUSG00000028378.7,-1.1127023765769926,-0.9644556907575232
ENSMUSG00000028381.9,2.3987438742872906,0.6191621403042122
ENSMUSG00000038578.16,0.4239178809652287,0.1958570250417692
ENSMUSG00000028382.16,0.6372504725746923,-0.24735184862284543
ENSMUSG00000038544.15,-0.8555796786511964,-0.46223472519333697
ENSMUSG00000028385.15,-0.5377473014670784,-0.20648304175112786
ENSMUSG00000066152.12,1.0888273078009378,0.7120401831327716
ENSMUSG00000066151.13,-0.8479207162426338,-0.8787976372940263
ENSMUSG00000066150.13,0.831930410945782,0.6625798988837459
ENSMUSG00000066149.12,-0.8264024110668884,-0.3106116350071366
ENSMUSG00000066148.4,-0.7205433374451895,-0.9842843191521131
ENSMUSG00000028393.11,-1.6292577973042401,-0.7264192868977992
ENSMUSG00000028394.10,-0.6805199968390113,-0.12183715697409836
ENSMUSG00000039105.7,0.5649424118018692,0.21809675249133653
ENSMUSG00000039298.17,-0.7049434707782304,-0.2329885334767341
ENSMUSG00000008305.19,-1.596836319611864,-0.17017156629098462
ENSMUSG00000028397.14,-0.3972728195831726,-0.9088105454995707
ENSMUSG00000028398.9,0.9606050155080961,0.5157492393433554
ENSMUSG00000028402.19,2.082637913638142,0.4379844087160104
ENSMUSG00000038172.15,0.3708182480817926,0.3820527306158368
ENSMUSG00000028483.14,-0.02699605576742579,-1.0655734154098107
ENSMUSG00000028484.17,0.7618862398647543,-0.9256351225409376
ENSMUSG00000028488.16,-0.5363595756754733,-0.46444526262053876
ENSMUSG00000066113.17,1.2571766455506665,0.7239805479787644
ENSMUSG00000070934.7,-2.4349666713991334,-0.7559636153031843
ENSMUSG00000038047.19,0.29155912937587336,-0.41478815871194197
ENSMUSG00000028494.13,-1.8724629005054068,-0.6945331304639983
ENSMUSG00000038024.18,-0.9220481782142521,-0.3894219527987677
ENSMUSG00000028495.15,-2.8182720919021076,0.04555871608345799
ENSMUSG00000038007.15,-0.18792639593217622,-0.21710013549632068
ENSMUSG00000038368.17,-1.2814596354931458,0.23750129106728235
ENSMUSG00000070923.5,0.05298174202362072,-0.6516532471515166
ENSMUSG00000062937.8,-0.42387707756612675,-0.5723069926886172
ENSMUSG00000008489.19,0.8939194788025984,-0.30487851095914653
ENSMUSG00000028578.9,1.425041232267215,0.09729182643110401
ENSMUSG00000028577.14,0.36895130597948295,-0.49130408536169834
ENSMUSG00000028576.13,-0.1501193407040661,-0.2820214642521872
ENSMUSG00000006386.16,1.6183584886457534,0.5801569802166391
ENSMUSG00000062627.10,0.5527482059279031,-0.7523830933666917
ENSMUSG00000028572.14,0.9935769467064772,-0.24124735681374743
ENSMUSG00000061859.18,0.9557047034169048,0.8501130285435212
ENSMUSG00000087166.10,0.23431473057723887,-0.9545299583508231
ENSMUSG00000035407.9,-0.9293405434531002,-0.9198618861990181
ENSMUSG00000028560.12,-0.09781739295712256,0.08432846410608152
ENSMUSG00000028556.16,-0.3826143285057709,-0.3014794348780456
ENSMUSG00000067261.5,-2.7265956045251256,-0.3119568632565649
ENSMUSG00000073792.12,0.5678043909025022,1.1216461768566748
ENSMUSG00000025791.19,-1.9614861023080141,-1.0221021934953098
ENSMUSG00000028532.15,-0.27717607701888203,0.2709809265672808
ENSMUSG00000028527.19,-0.3682234311265701,-0.015872333236863767
ENSMUSG00000028528.18,-1.2797096859823096,-1.2251150473362018
ENSMUSG00000035212.15,1.042463448865641,0.850484215719809
ENSMUSG00000028522.17,1.4672292198091876,0.3514750062662142
ENSMUSG00000035069.4,-0.8051076327036546,0.41446499598549724
ENSMUSG00000028517.9,-0.181961938094618,0.1955532805850218
ENSMUSG00000028514.16,-0.4067103991126471,-0.2846592173743936
ENSMUSG00000034926.4,0.35967187512900534,0.22703282273554792
ENSMUSG00000025413.14,-1.0313217649925168,-0.7257845829850608
ENSMUSG00000061887.15,-1.2094978877829943,-0.4928783953611017
ENSMUSG00000028622.12,-1.5503449648334093,-0.04569448238280949
ENSMUSG00000028618.12,-0.018788910280912875,0.5564945974755852
ENSMUSG00000028617.11,-0.9832297871125929,-0.7452238001897813
ENSMUSG00000057375.14,-0.2949129003844783,-1.4104164888718511
ENSMUSG00000028614.15,1.0471672772191072,0.495666472347641
ENSMUSG00000028609.7,-0.48450493528286737,-0.09770613077820528
ENSMUSG00000028608.16,-2.164857193025981,0.640817017107741
ENSMUSG00000028607.17,-1.3752731314967264,-1.1914238983081635
ENSMUSG00000028603.16,-0.10541291589122988,-0.924402678120837
ENSMUSG00000028601.19,-2.5235531388990635,-0.6861187679695409
ENSMUSG00000034645.15,-2.2243921030826783,-0.2505419728183692
ENSMUSG00000034636.10,0.4114749160730375,-0.17304381263216317
ENSMUSG00000048351.15,0.024967365854024388,-0.20236939475423854
ENSMUSG00000034610.15,0.6933966890924947,-0.2893861358495713
ENSMUSG00000063800.6,-0.013191441914055186,-0.9671183453408677
ENSMUSG00000028587.19,-1.153411143015321,-0.3740544806494559
ENSMUSG00000028582.15,-3.067598752882038,-0.6380723423753389
ENSMUSG00000034557.15,-0.20024557454480127,-0.38544986198879827
ENSMUSG00000028568.17,-1.5669478955088845,0.05245459889844617
ENSMUSG00000028567.9,0.7439611984183091,0.9914522123701541
ENSMUSG00000073775.5,-2.0735964686295563,-0.08852433041482932
ENSMUSG00000053510.13,0.3841530807981848,-0.5012833860503116
ENSMUSG00000028559.18,0.11123443824942683,0.03113973604543463
ENSMUSG00000028552.14,0.09886547952256096,0.25497831629904255
ENSMUSG00000010517.8,-0.6508695348753045,-0.35995758670497036
ENSMUSG00000028719.9,0.015024562606445769,-0.24583215481459542
ENSMUSG00000034210.15,1.2376329678022744,0.71998752269126
ENSMUSG00000028706.15,-0.8482754918600329,-0.47880073396185613
ENSMUSG00000063882.13,0.6216432871389705,0.049763893934901646
ENSMUSG00000028703.15,-2.248051128552367,-0.5936132680984887
ENSMUSG00000028702.16,-1.0592227208489333,-0.020721274020909064
ENSMUSG00000003810.14,-1.2147862161438585,-0.21434888781924544
ENSMUSG00000055900.15,-1.7733987729763048,0.4666768626832524
ENSMUSG00000034042.17,-0.2834372849335921,0.28606603170140366
ENSMUSG00000028693.16,-0.753268701184045,-0.2486979490496401
ENSMUSG00000028692.15,-1.8271473989559528,-0.20712145878192312
ENSMUSG00000028691.13,-1.3584605269079968,-0.34487252824135595
ENSMUSG00000028690.5,-1.318685500188046,-0.4815744886831716
